User Screen Name,Tweet,Time Created,
mekonmcfc,Fletcher limping off and the commentator says I think he has an injury !! #noshitsherlock #knob #SCOIRL,Fri Nov 14 21:00:05 GMT 2014,
louchenightout,That Irish goalkeeper does gave a bang of young dashing trendy priest in a rural soap about him #SCOIRL,Fri Nov 14 21:00:04 GMT 2014,
DenisODonovan,Jaysus Nidge is one of the officials at #scoirl,Fri Nov 14 21:00:04 GMT 2014,
MarkWood17,Steven Fletcher is shiiiiiiiite #SCOIRL,Fri Nov 14 21:00:04 GMT 2014,
JOEdotie,Vine: Here's the Hanley elbow on David Forde from the Scotland v Ireland match #SCOIRL http://t.co/8MnTvTIXW4,Fri Nov 14 21:00:03 GMT 2014,
PaulDollery,"In My Place?"  asks Steven Fletcher  as he's replaced by Chris Martin #SCOIRL,Fri Nov 14 20:59:59 GMT 2014,
SeanFionn,4th official looks like Nidge #SCOIRL,Fri Nov 14 20:59:58 GMT 2014,
copper1888,Who said Parkhead Wudnt b full this season @ConorMorgan7 #SCOIRL ;),Fri Nov 14 20:59:57 GMT 2014,
baileymufc20,Get robbie keane on.. #MatchWinner #SCOIRL,Fri Nov 14 20:59:57 GMT 2014,
JackWaterston,I think both teams are relying on a CB mistake to score. all the play is down the flanks #SCOIRL,Fri Nov 14 20:59:56 GMT 2014,
weblarney,#COYBIG #SCOIRL #Euro2016 #Long 's header caught by #Marshall   #Fletcher is off  Chris Martin on 56' 0-0,Fri Nov 14 20:59:55 GMT 2014,
Boylesports,Chris Martin coming on at 'Paradise'. Oi Oiiiii. #SCOIRL,Fri Nov 14 20:59:54 GMT 2014,
swainamania,RT @holmesgjk: Northern England are getting the upper hand against us! #SCOIRL,Fri Nov 14 20:59:53 GMT 2014,
NWPARS1,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:52 GMT 2014,
Chloe_Ogg_,RT @ScottishFA: 54' SUB | Steven Fletcher is replaced by Chris Martin for Scotland | #SCOIRL #WeAreScotland,Fri Nov 14 20:59:51 GMT 2014,
porteurfahrrad,Ireland making the scots nervous #SCOIRL,Fri Nov 14 20:59:50 GMT 2014,
SportsJOEdotie,Tonight's referee is certainly living up to his personal motto #SCOIRL http://t.co/BU1s2otozb http://t.co/CyXCPPRvgx,Fri Nov 14 20:59:49 GMT 2014,
niall_10,RT @VincentKompany: I know what I'll be watching tonight! #SCOIRL http://t.co/cAmeUmNvh0,Fri Nov 14 20:59:49 GMT 2014,
ABhoysVoice,Sub. Fletcher off for Scotland  Chris Martin on!. Injury it seems!. #ScoIrl,Fri Nov 14 20:59:47 GMT 2014,
RayH8_GFY,Long with a short header  close but no cigar #SCOIRL,Fri Nov 14 20:59:47 GMT 2014,
mcbainne,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:47 GMT 2014,
TheLongBallUK,Textbook from Fletcher: number up  limp on. #SCOIRL,Fri Nov 14 20:59:47 GMT 2014,
spider14ros,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:46 GMT 2014,
liamisagooner,RT @FAIreland: 51' Great cross by McGeady. Walters is in on it but headed over by Hanley. #SCOIRL #COYBIG,Fri Nov 14 20:59:45 GMT 2014,
abzdavid1,Who?. #SCOIRL #Scotland,Fri Nov 14 20:59:44 GMT 2014,
nicolahendry,Bugger. #safc #SCOIRL,Fri Nov 14 20:59:44 GMT 2014,
ConnoMccormick,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:43 GMT 2014,
ADEBAYOFLYNN,RT @rickimccleave: This guy gives zero fucks  ??? #SCOIRL http://t.co/TzOpr78qin,Fri Nov 14 20:59:42 GMT 2014,
VauxhallScot,Chris Martin of @dcfcofficial coming on. Steven Fletcher makes way. #SCOIRL,Fri Nov 14 20:59:42 GMT 2014,
FAIreland,56' Scotland introduce Derby's Chris Martin for Fletcher. #SCOIRL #COYBIG,Fri Nov 14 20:59:39 GMT 2014,
markjsobrien,They're bringing the lad from Coldplay on #SCOIRL,Fri Nov 14 20:59:39 GMT 2014,
Swifty8711,Another Derby player enters the pitch #rammed #SCOIRL,Fri Nov 14 20:59:39 GMT 2014,
GrahamIvers,Gotta be honest  I expected a few goals at this stage #SCOIRL #COYBIG,Fri Nov 14 20:59:35 GMT 2014,
damien_hanley,Mcgeady must've got a rollicking at half time  started 2nd half well. Gibson would want to wake up though #SCOIRL,Fri Nov 14 20:59:33 GMT 2014,
StephenC92,RT @ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/6uGMpeE9Mp,Fri Nov 14 20:59:33 GMT 2014,
matchtrax2,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:33 GMT 2014,
stephenjago,RT @steoreilly: Scotland V Ireland. Check out the Scottish lad In the background RT “@PaulFedayn: #scoirl bracing. http://t.co/34I4R7VGs6”,Fri Nov 14 20:59:33 GMT 2014,
1stMalSweeney,Great save by David Marshall in the #SCOIRL game,Fri Nov 14 20:59:32 GMT 2014,
officialjc11,This is a great old-fashioned game of football. #SCOIRL,Fri Nov 14 20:59:32 GMT 2014,
luvfooty,Either Aiden McGeady is being irresponsible tonight or he's usually this bad. Putting his team in trouble a lot. #SCOIRL,Fri Nov 14 20:59:32 GMT 2014,
StevenSportNews,1st change of the match is for Scotland. Steven Fletcher goes off and Chris Martin comes on #SCOIRL,Fri Nov 14 20:59:32 GMT 2014,
FitbaFanatics,RT @ScottishFA: 54' SUB | Steven Fletcher is replaced by Chris Martin for Scotland | #SCOIRL #WeAreScotland,Fri Nov 14 20:59:31 GMT 2014,
ronronzo,RT @colmtobin: Keogh looks like a mad scientist on the verge of a great discovery. I approve. #SCOIRL,Fri Nov 14 20:59:31 GMT 2014,
mulhall_malachy,RT @steoreilly: Scotland V Ireland. Check out the Scottish lad In the background RT “@PaulFedayn: #scoirl bracing. http://t.co/34I4R7VGs6”,Fri Nov 14 20:59:30 GMT 2014,
_Kenny_Kerr_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:29 GMT 2014,
rjmc11,Gees a goal Chris Martin. Lights will guide you home...#SCOIRL,Fri Nov 14 20:59:29 GMT 2014,
billydonaldson_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:28 GMT 2014,
ScottLTFC_,RT @ScottishFA: 54' SUB | Steven Fletcher is replaced by Chris Martin for Scotland | #SCOIRL #WeAreScotland,Fri Nov 14 20:59:27 GMT 2014,
Dungivenmcsc,RT @FAIreland: 54' Corner by McClean. Ball nodded to Long by Walters but Long's header saved by Marshall. #SCOIRL #COYBIG,Fri Nov 14 20:59:25 GMT 2014,
scottholley61,#SCOIRL its just like watching a #premierleague what a game.... #Euro2016,Fri Nov 14 20:59:25 GMT 2014,
IndoSport,Chris Martin comes in for Steven Fletcher http://t.co/UNGQTDKuAt #SCOIRL,Fri Nov 14 20:59:24 GMT 2014,
ScottishFA,54' SUB | Steven Fletcher is replaced by Chris Martin for Scotland | #SCOIRL #WeAreScotland,Fri Nov 14 20:59:23 GMT 2014,
dcfc_89,Here comes Chris Martin! #SCOIRL #dcfc,Fri Nov 14 20:59:21 GMT 2014,
PaulAlderson180,RT @simplemindscom: Simple Minds 'Honest Town' being played tonight at the Euro2016 Qualifier between Scotland & Ireland #SCOIRL... http://…,Fri Nov 14 20:59:21 GMT 2014,
Sofa_News,54'O'Shea nie patyczkowa? si? tym razem i wybi? od razu pi?k? za lini? boczn? boiska pod presj? rywala.#SCOIRL,Fri Nov 14 20:59:21 GMT 2014,
paddypower,Would Robbie Keane have scored that? Let's try not to think about it #SCOIRL,Fri Nov 14 20:59:20 GMT 2014,
LeahShevlinxo,Screams in my house atm with that hahaha #SCOIRL #COYBIG,Fri Nov 14 20:59:16 GMT 2014,
AnnisDallavalle,RT @Ian_Ladyman_DM: Naismith best player on the field by a mile. Only one intelligent enough to regularly find space. Real problem for Irel…,Fri Nov 14 20:59:15 GMT 2014,
linda83ross,Mmmm best bovril of all at Celtic Park #SCOIRL,Fri Nov 14 20:59:12 GMT 2014,
CeinMeade,Jaysus! #SCOIRL,Fri Nov 14 20:59:10 GMT 2014,
ABhoysVoice,Aww!! Walters header after corner is cleared is flicked goalwards by Long. Bit Marshall takes.. #ScoIrl,Fri Nov 14 20:59:09 GMT 2014,
Dungivenmcsc,“@ScottishFA: #SCOIRL | Tonight's attendance is 59 239.” An 59 000 Irish fans LOL #weejoke,Fri Nov 14 20:59:08 GMT 2014,
EoinORiordan,RT @colmtobin: Keogh looks like a mad scientist on the verge of a great discovery. I approve. #SCOIRL,Fri Nov 14 20:59:08 GMT 2014,
EimzT,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 20:59:06 GMT 2014,
Craigloftus_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:59:05 GMT 2014,
_Little_Bat,So close! #SCOIRL #COYBIG,Fri Nov 14 20:59:05 GMT 2014,
StevenSportNews,Walters knocs on the ball with his head then Long heads it towards goal but Marshall mamages to catch the ball cleanly #SCOIRL,Fri Nov 14 20:59:04 GMT 2014,
HDTreatmentBlog,Don't think I've ever seen Scott Brown play well  never understood the fuss. Plus he's a twat #SCOIRL,Fri Nov 14 20:59:03 GMT 2014,
HalimGhatrifi,RT @bbc5live: HT comm stats:. Scotland 0 – 0 Republic of Ireland. Possession 60% 40%. Shots 7 – 5. On target 1 – 2. Fouls 7 – 10. #SCOIRL http://…,Fri Nov 14 20:59:02 GMT 2014,
hazeladams,RT @ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/6uGMpeE9Mp,Fri Nov 14 20:59:01 GMT 2014,
tomob1983,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:59:00 GMT 2014,
seanjameskelly,RT @steoreilly: Scotland V Ireland. Check out the Scottish lad In the background RT “@PaulFedayn: #scoirl bracing. http://t.co/34I4R7VGs6”,Fri Nov 14 20:58:59 GMT 2014,
VauxhallScot,Naismith with an important defensive header before Marshall called into action by a Shane Long header. Still 0–0. #SCOIRL,Fri Nov 14 20:58:56 GMT 2014,
RedLionBhoy,#SCOIRL Áine has done nothing for the scots #coybig,Fri Nov 14 20:58:56 GMT 2014,
andreaurso21,Come on #Ireland ! #SCOIRL,Fri Nov 14 20:58:55 GMT 2014,
dsmith45_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:54 GMT 2014,
Magic_fing3rs,“@ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/gwC7A1ZAEX” fuck up,Fri Nov 14 20:58:54 GMT 2014,
IndoSport,Shane Long so close to putting Ireland in front #SCOIRL http://t.co/0epYIThHVF,Fri Nov 14 20:58:53 GMT 2014,
FAIreland,54' Corner by McClean. Ball nodded to Long by Walters but Long's header saved by Marshall. #SCOIRL #COYBIG,Fri Nov 14 20:58:53 GMT 2014,
FitbaFanatics,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:52 GMT 2014,
jake_1967,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:50 GMT 2014,
miss_nightshade,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 20:58:50 GMT 2014,
NPurdonLiviFC,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:48 GMT 2014,
colinwsanders,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:47 GMT 2014,
Chloe_Ogg_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:47 GMT 2014,
_briancampbell2,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:46 GMT 2014,
Jimmy_Wolf83,RT @Ian_Ladyman_DM: Naismith best player on the field by a mile. Only one intelligent enough to regularly find space. Real problem for Irel…,Fri Nov 14 20:58:44 GMT 2014,
GlenStewart93,RT @ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/6uGMpeE9Mp,Fri Nov 14 20:58:44 GMT 2014,
chrisdrummond98,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:44 GMT 2014,
elfgagi,RT @colmtobin: Keogh looks like a mad scientist on the verge of a great discovery. I approve. #SCOIRL,Fri Nov 14 20:58:44 GMT 2014,
AzzaMaate,SO CLOSE FROM LONG! #COYBIG #SCOIRL #Euro2016Qualifiers,Fri Nov 14 20:58:40 GMT 2014,
josephdelaney,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:40 GMT 2014,
scotlandy8,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:40 GMT 2014,
Bartlett943,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:36 GMT 2014,
LogicalFan,RT @VincentKompany: I know what I'll be watching tonight! #SCOIRL http://t.co/cAmeUmNvh0,Fri Nov 14 20:58:34 GMT 2014,
WrayRockShow,Mulgrew is cuttin aboot like Pirlo #SCOIRL,Fri Nov 14 20:58:34 GMT 2014,
LucasRC23,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:34 GMT 2014,
97stik,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:32 GMT 2014,
ABhoysVoice,Defo need the pace up front. But still not working it in enough to em!. And Coleman drives in down left and does EXACTLY that!. Corner. #ScoIrl,Fri Nov 14 20:58:31 GMT 2014,
SK_Kenno,Impressed with Keogh at centre half hasn't put a foot wrong all game  could be a decent partnership there with O'Shea #SCOIRL,Fri Nov 14 20:58:31 GMT 2014,
EvanMcFarlane,Ireland very lucky to have Coleman  best player by a mile so far. #SCOIRL,Fri Nov 14 20:58:27 GMT 2014,
mxrndl,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:26 GMT 2014,
claireface88,RT @PeterKGeoghegan: Awful trouble between rival fans at #SCOIRL game http://t.co/X5FrcoShhs,Fri Nov 14 20:58:26 GMT 2014,
TartanArmy,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:24 GMT 2014,
neokko1,RT @bbc5live: HT comm stats:. Scotland 0 – 0 Republic of Ireland. Possession 60% 40%. Shots 7 – 5. On target 1 – 2. Fouls 7 – 10. #SCOIRL http://…,Fri Nov 14 20:58:24 GMT 2014,
ArcticReviews,Just catching up on #SCOIRL  or the "Who still hates Edward I most" derby.,Fri Nov 14 20:58:23 GMT 2014,
Hez_cfc67,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:22 GMT 2014,
graham_otoole,This second half is like watching Hull play Stoke #SCOIRL,Fri Nov 14 20:58:21 GMT 2014,
liam_barnett,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:20 GMT 2014,
AzzaMaate,Coleman getting us forward with these runs up the wing! #COYBIG #SCOIRL #Euro2016Qualifiers,Fri Nov 14 20:58:19 GMT 2014,
kevmcg7,This has 0-0 written all over it. Poor fare. #SCOIRL,Fri Nov 14 20:58:18 GMT 2014,
Hannah_Baillie_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:18 GMT 2014,
HPaulODonnell,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:17 GMT 2014,
dunureexile,RT @steoreilly: Scotland V Ireland. Check out the Scottish lad In the background RT “@PaulFedayn: #scoirl bracing. http://t.co/34I4R7VGs6”,Fri Nov 14 20:58:16 GMT 2014,
kian_mc,McGeady is trying to beat the whole of Celtic Park on his own! Ridiculous carry on! #McGeady #SCOIRL,Fri Nov 14 20:58:16 GMT 2014,
scotsman_foot,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:16 GMT 2014,
StevenSportNews,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:16 GMT 2014,
Sofa_News,53'Mulgrew tym razem popisa? si? bardzo dobrym panowaniem nad futbolówk? i ?wietnie wyprowadzi? atak swojego zespo?u.#SCOIRL,Fri Nov 14 20:58:16 GMT 2014,
MuzzHand,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:16 GMT 2014,
ScotMailSport,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:15 GMT 2014,
ScottLTFC_,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:14 GMT 2014,
AidannOates,RT @ScottishFA: #SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:13 GMT 2014,
darrenbutter,Loved the close up of Steven Naismith clearly mouthing "what the fuck was that ya stupid bastard" to Mulgrew  leader lol #SCOIRL,Fri Nov 14 20:58:12 GMT 2014,
katie_j_mc,RT @bigrd67: That's no a willy  willy's twice that size. #onlyInScotland #SCOIRL http://t.co/LFARaNzpcx,Fri Nov 14 20:58:10 GMT 2014,
MuzzHand,RT @VauxhallScot: An almighty roar welcomes the #Scotland back onto the pitch. Time for the second half. #SCOIRL #ComeOnScotland,Fri Nov 14 20:58:09 GMT 2014,
repd1975,Just realised - the #SCOIRL hash tag looks like an Irish educational body,Fri Nov 14 20:58:09 GMT 2014,
ScottishFA,#SCOIRL | Tonight's attendance is 59 239.,Fri Nov 14 20:58:04 GMT 2014,
timesoccer,Watch #Scotland vs #Ireland Republic Live Stream #SCOIRL. http://t.co/Fz6qQUhUsg http://t.co/E0lfiyLoZB,Fri Nov 14 20:58:04 GMT 2014,
colmtobin,Keogh looks like a mad scientist on the verge of a great discovery. I approve. #SCOIRL,Fri Nov 14 20:58:02 GMT 2014,
davidokeeffe08,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 20:58:01 GMT 2014,
timmy_brown,Mcgeady can't deal with this crowd!! Been shite all game ? #SCOIRL,Fri Nov 14 20:58:01 GMT 2014,
alphonsinekatat,RT @BigCollyWolly: Hanging oot at the match. . . #scotlandvireland #SCOIRL #SCOvROI http://t.co/eyKL37sfId,Fri Nov 14 20:57:57 GMT 2014,
Oshea_aaron,RT @FAIreland: Second half now underway! #SCOIRL #COYBIG,Fri Nov 14 20:57:52 GMT 2014,
atDanielSexton,Need a change in midfield  Gibson offering nothing. McClean making more poor decisions than his namesake in Die Hard #SCOIRL,Fri Nov 14 20:57:49 GMT 2014,
borninrottenrow,This is just like an old fashioned derby match. #SCOIRL,Fri Nov 14 20:57:45 GMT 2014,
PittenweemInn,headless chickens #SCOIRL,Fri Nov 14 20:57:44 GMT 2014,
DeeItsy,Willing to bet few nil / nil draws between minnows have managed this kind of atmosphere. #SCOIRL,Fri Nov 14 20:57:43 GMT 2014,
Beardybill1,RT @ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/6uGMpeE9Mp,Fri Nov 14 20:57:42 GMT 2014,
BrummieZebb,RT @ConorMcNamaraIE: Traditional Scottish refreshment at half-time. #BBCfootball #SCOIRL http://t.co/6uGMpeE9Mp,Fri Nov 14 20:57:37 GMT 2014,
seantduffy,Presumably all of these McGeady naysayers realise where Morrison  Martin  Rhodes etc are from? (Among many more) #SCOIRL,Fri Nov 14 20:57:37 GMT 2014,
paul_madden,RT @thecailinrua: Classy bunch  the Scots. Would be sweet if McGeady could find the net #coybig #SCOIRL,Fri Nov 14 20:57:36 GMT 2014,
RyanPitcher,Aiden McGeady has been shite tonight. He's letting the hostile crowd influence his play - great players thrive on it. #SCOIRL,Fri Nov 14 20:57:36 GMT 2014,
mauricecarey10,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 20:57:27 GMT 2014,
stranglemint,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 20:57:25 GMT 2014,
dcfc_89,This game is crying out for this man! @johnnyrussell27 #SCOIRL #dcfc http://t.co/k4CsDKiWZK,Fri Nov 14 20:57:25 GMT 2014,
TimKelliher01,"@FAIreland: 51' Great cross by McGeady. Walters is in on it but headed over by Hanley. #SCOIRL #COYBIG". . That's better  come on lads,Fri Nov 14 20:57:23 GMT 2014,
Sofa_News,52'McGeady tym razem centrowa? z naro?nika boiska  ale bardzo pewnie wy?apuje futbolówk? golkiper gospodarzy.#SCOIRL,Fri Nov 14 20:57:23 GMT 2014,
GazzaONuallain,So weird hearing vitriol aimed at McGeady coming from the opposition fans for once. #ScoIrl,Fri Nov 14 20:57:22 GMT 2014,
holmesgjk,Northern England are getting the upper hand against us! #SCOIRL,Fri Nov 14 20:57:18 GMT 2014,
Ioannis82,Every decision McGeady makes is the wrong one! #KeepItSimple #ScoIrl,Fri Nov 14 20:57:18 GMT 2014,
lester1006_,RT @FAIreland: Memorable quote from Martin O'Neill in 2003 takes pride of place in Celtic Park! #COYBIG #ScoIrl http://t.co/Dqz1NkFrk8,Fri Nov 14 20:57:14 GMT 2014,
repd1975,I would love it if Aidan McGeady scored #SCOIRL,Fri Nov 14 20:57:12 GMT 2014,
ameedevine,RT @FAIreland: 52' McGeady's corner gathered comfortably by Marshall. Walters is getting a bloody elbow tended to. #SCOIRL #COYBIG,Fri Nov 14 20:57:12 GMT 2014,
AzzaMaate,Passing game has been so poor.. where is Hoolahan when you need him #COYBIG #SCOIRL #Euro2016Qualifiers,Fri Nov 14 20:57:12 GMT 2014,
ConorCulkin,Nice advertising for @UCC at the #SCOIRL game.,Fri Nov 14 20:57:11 GMT 2014,
LeeGibbon11,RT @Adam_Hassan909: England B v England C #SCOIRL,Fri Nov 14 20:57:11 GMT 2014,
Ms_Lethi,There's so much on tv right now can't decide. #SCOIRL and #ChildrenInNeed ...,Fri Nov 14 20:57:11 GMT 2014,
BigCollyWolly,Hanging oot at the match. . . #scotlandvireland #SCOIRL #SCOvROI http://t.co/eyKL37sfId,Fri Nov 14 20:57:06 GMT 2014,
GardensbytheTay,RT @DerekCluderay: We have the wrong stevie playing up front.  Take a punt and get Stevie May on #SCOIRL,Fri Nov 14 20:57:06 GMT 2014,
